geo,time,kpi,population,trend,week_sin,week_cos,TikTok_media,TikTok_spend,Facebook_media,Facebook_spend,Google_Ads_media,Google_Ads_spend
national_geo,2021-07-11,11570.62,1.0,0.9195979899497487,-0.1205366802553199,-0.9927088740980544,5553.19,5553.19,0.0,0.0,1822.44,1822.44
national_geo,2021-07-18,12294.54,1.0,0.9246231155778895,-0.23931566428755585,-0.9709418174260525,11250.46,11250.46,0.0,0.0,2187.28,2187.28
national_geo,2021-07-25,9745.9,1.0,0.9296482412060302,-0.35460488704253496,-0.935016242685415,0.0,0.0,0.0,0.0,1894.87,1894.87
national_geo,2021-08-01,11918.41,1.0,0.9346733668341709,-0.46472317204376584,-0.8854560256532114,0.0,0.0,3720.31,3720.31,2054.23,2054.23
national_geo,2021-08-08,10983.4,1.0,0.9396984924623115,-0.5680647467311573,-0.8229838658936555,0.0,0.0,4414.57,4414.57,1839.7,1839.7
national_geo,2021-08-15,8944.74,1.0,0.9447236180904522,-0.6631226582407947,-0.7485107481711015,8520.87,8520.87,0.0,0.0,0.0,0.0
national_geo,2021-08-22,13131.49,1.0,0.949748743718593,-0.7485107481711015,-0.6631226582407947,13086.03,13086.03,0.0,0.0,2094.45,2094.45
national_geo,2021-08-29,14669.4,1.0,0.9547738693467337,-0.8229838658936555,-0.5680647467311573,7414.29,7414.29,0.0,0.0,2186.08,2186.08
national_geo,2021-09-05,13843.33,1.0,0.9597989949748744,-0.8854560256532097,-0.464723172043769,10534.1,10534.1,0.0,0.0,1964.94,1964.94
national_geo,2021-09-12,14024.53,1.0,0.964824120603015,-0.935016242685415,-0.35460488704253496,0.0,0.0,5213.48,5213.48,1715.62,1715.62
national_geo,2021-09-19,13315.79,1.0,0.9698492462311558,-0.9709418174260517,-0.23931566428755932,7663.81,7663.81,0.0,0.0,2399.59,2399.59
national_geo,2021-09-26,10237.24,1.0,0.9748743718592965,-0.992708874098054,-0.12053668025532342,0.0,0.0,4757.98,4757.98,0.0,0.0
national_geo,2021-10-03,9030.17,1.0,0.9798994974874372,-1.0,-2.6948419387607653e-15,0.0,0.0,0.0,0.0,1691.68,1691.68
national_geo,2021-10-10,15904.11,1.0,0.9849246231155779,-0.9927088740980542,0.12053668025532159,11543.58,11543.58,4615.35,4615.35,2518.88,2518.88
national_geo,2021-10-17,12839.29,1.0,0.9899497487437185,-0.9709418174260529,0.23931566428755408,0.0,0.0,4556.16,4556.16,1919.19,1919.19
national_geo,2021-10-24,9063.45,1.0,0.9949748743718593,-0.9350162426854145,0.35460488704253657,0.0,0.0,0.0,0.0,1707.65,1707.65
national_geo,2021-10-31,7250.21,1.0,1.0,-0.8854560256532089,0.4647231720437705,0.0,0.0,0.0,0.0,1863.31,1863.31
